Date,HSI,000001
2016/4/13,21158.71094,3066.637939
2016/4/14,21337.81055,3082.362061
2016/4/15,21316.4707,3078.116943
2016/4/18,21161.5,3033.659912
2016/4/19,21436.21094,3042.822998
2016/4/20,21236.31055,2972.583984
2016/4/21,21622.25,2952.891113
2016/4/22,21467.03906,2959.23999
2016/4/25,21304.43945,2946.669922
2016/4/26,21407.26953,2964.699951
2016/4/27,21361.59961,2953.670898
2016/4/28,21388.0293,2945.589111
2016/4/29,21067.05078,2938.323975
2016/5/3,20676.93945,2992.643066
2016/5/4,20525.83008,2991.271973
2016/5/5,20449.82031,2997.842041
2016/5/6,20109.86914,2913.248047
2016/5/9,20156.81055,2832.113037
2016/5/10,20242.67969,2832.591064
2016/5/11,20055.28906,2837.037109
2016/5/12,19915.46094,2835.862061
2016/5/13,19719.28906,2827.108887
2016/5/16,19883.94922,2850.862061
2016/5/17,20118.80078,2843.684082
2016/5/18,19826.41016,2807.513916
2016/5/19,19694.33008,2806.906006
2016/5/20,19852.19922,2825.48291
2016/5/23,19809.0293,2843.64502
2016/5/24,19830.42969,2821.666016
2016/5/25,20368.05078,2815.085938
2016/5/26,20397.10938,2822.443115
2016/5/27,20576.76953,2821.045898
2016/5/30,20629.39063,2822.450928
2016/5/31,20815.08984,2916.615967
2016/6/1,20760.98047,2913.508057
2016/6/2,20859.2207,2925.229004
2016/6/3,20947.24023,2938.681885
2016/6/6,21030.2207,2934.0979
2016/6/7,21328.24023,2936.044922
2016/6/8,21297.88086,2927.158936
2016/6/13,20512.99023,2833.071045
2016/6/14,20387.5293,2842.188965
2016/6/15,20467.51953,2887.209961
2016/6/16,20038.41992,2872.816895
2016/6/17,20169.98047,2885.10498
2016/6/20,20510.19922,2888.809082
2016/6/21,20668.43945,2878.558105
2016/6/22,20795.11914,2905.550049
2016/6/23,20868.33984,2891.959961
2016/6/24,20259.13086,2854.285889
2016/6/27,20227.30078,2895.702881
2016/6/28,20172.46094,2912.556885
2016/6/29,20436.11914,2931.592041
2016/6/30,20794.36914,2929.605957
2016/7/4,21059.19922,2988.604004
2016/7/5,20750.7207,3006.39209
2016/7/6,20495.28906,3017.291992
2016/7/7,20706.91992,3016.846924
2016/7/8,20564.16992,2988.093994
2016/7/11,20880.5,2994.916992
2016/7/12,21224.74023,3049.381104
2016/7/13,21322.36914,3060.688965
2016/7/14,21561.06055,3054.018066
2016/7/15,21659.25,3054.295898
2016/7/18,21803.17969,3043.563965
2016/7/19,21673.19922,3036.5979
2016/7/20,21882.48047,3027.899902
2016/7/21,22000.49023,3039.009033
2016/7/22,21964.26953,3012.815918
2016/7/25,21993.43945,3015.827881
2016/7/26,22129.73047,3050.166016
2016/7/27,22218.99023,2991.999023
2016/7/28,22174.33984,2994.322998
2016/7/29,21891.36914,2979.339111
2016/8/1,22129.14063,2953.38501
2016/8/3,21739.11914,2978.460938
2016/8/4,21832.23047,2982.426025
2016/8/5,22146.08984,2976.696045
2016/8/8,22494.75977,3004.2771
2016/8/9,22465.60938,3025.680908
2016/8/10,22492.42969,3018.746094
2016/8/11,22580.55078,3002.637939
2016/8/12,22766.91016,3050.666992
2016/8/15,22932.50977,3125.195068
2016/8/16,22910.83984,3110.037109
2016/8/17,22799.7793,3109.554932
2016/8/18,23023.16016,3104.114014
2016/8/19,22937.2207,3108.102051
2016/8/22,22997.91016,3084.804932
2016/8/23,22998.92969,3089.706055
2016/8/24,22820.7793,3085.879883
2016/8/25,22814.94922,3068.329102
2016/8/26,22909.53906,3070.309082
2016/8/29,22821.33984,3070.0271
2016/8/30,23016.10938,3074.677002
2016/8/31,22976.88086,3085.490967
2016/9/1,23162.33984,3063.304932
2016/9/2,23266.69922,3067.352051
2016/9/5,23649.55078,3072.094971
2016/9/6,23787.67969,3090.712891
2016/9/7,23741.81055,3091.927979
2016/9/8,23919.33984,3095.954102
2016/9/9,24099.69922,3078.85498
2016/9/12,23290.59961,3021.977051
2016/9/13,23215.75977,3023.51001
2016/9/14,23190.64063,3002.849121
2016/9/19,23550.44922,3026.051025
2016/9/20,23530.85938,3023
2016/9/21,23669.90039,3025.874023
2016/9/22,23759.80078,3042.312988
2016/9/23,23686.48047,3033.895996
2016/9/26,23317.91992,2980.429932
2016/9/27,23571.90039,2998.172119
2016/9/28,23619.65039,2987.85791
2016/9/29,23739.4707,2998.48291
2016/9/30,23297.15039,3004.702881
2016/10/11,23549.51953,3065.25
2016/10/12,23407.05078,3058.498047
2016/10/13,23031.30078,3061.345947
2016/10/14,23233.31055,3063.809082
2016/10/17,23037.53906,3041.166016
2016/10/18,23394.39063,3083.875
2016/10/19,23304.9707,3084.718994
2016/10/20,23374.40039,3084.458008
2016/10/24,23604.08008,3128.24707
2016/10/25,23565.10938,3131.938965
2016/10/26,23325.42969,3116.312012
2016/10/27,23132.34961,3112.350098
2016/10/28,22954.81055,3104.27002
2016/10/31,22934.53906,3100.491943
2016/11/1,23147.07031,3122.436035
2016/11/2,22810.5,3102.73291
2016/11/3,22683.50977,3128.936035
2016/11/4,22642.61914,3125.316895
2016/11/7,22801.40039,3133.333008
2016/11/8,22909.4707,3147.887939
2016/11/9,22415.18945,3128.370117
2016/11/10,22839.10938,3171.281982
2016/11/11,22531.08984,3196.043945
2016/11/14,22222.2207,3210.371094
2016/11/15,22323.91016,3206.986084
2016/11/16,22280.5293,3205.056885
2016/11/17,22262.88086,3208.452881
2016/11/18,22344.21094,3192.855957
2016/11/21,22357.7793,3218.147949
2016/11/22,22678.07031,3248.352051
2016/11/23,22676.68945,3241.136963
2016/11/24,22608.49023,3241.736084
2016/11/25,22723.44922,3261.937988
2016/11/28,22830.57031,3277
2016/11/29,22737.07031,3282.924072
2016/11/30,22789.76953,3250.033936
2016/12/1,22878.23047,3273.309082
2016/12/2,22564.82031,3243.843018
2016/12/5,22505.55078,3204.708984
2016/12/6,22675.15039,3199.646973
2016/12/7,22800.91992,3222.241943
2016/12/8,22861.83984,3215.365967
2016/12/9,22760.98047,3232.883057
2016/12/12,22433.01953,3152.969971
2016/12/13,22446.69922,3155.037109
2016/12/14,22456.61914,3140.531006
2016/12/15,22059.40039,3117.677002
2016/12/16,22020.75,3122.981934
2016/12/19,21832.67969,3118.084961
2016/12/20,21729.06055,3102.875977
2016/12/21,21809.80078,3137.429932
2016/12/22,21636.19922,3139.558105
2016/12/23,21574.75977,3110.154053
2016/12/28,21754.74023,3102.236084
2016/12/29,21790.91016,3096.096924
2016/12/30,22000.56055,3103.636963
2017/1/3,22150.40039,3135.920898
2017/1/4,22134.4707,3158.793945
2017/1/5,22456.68945,3165.410889
2017/1/6,22503.00977,3154.321045
2017/1/9,22558.68945,3171.236084
2017/1/10,22744.84961,3161.670898
2017/1/11,22935.34961,3136.753906
2017/1/12,22829.01953,3119.289063
2017/1/13,22937.38086,3112.763916
2017/1/16,22718.15039,3103.427979
2017/1/17,22840.9707,3108.774902
2017/1/18,23098.25977,3113.011963
2017/1/19,23049.96094,3101.299072
2017/1/20,22885.91016,3123.138916
2017/1/23,22898.51953,3136.774902
2017/1/24,22949.85938,3142.552979
2017/1/25,23049.11914,3149.554932
2017/1/26,23374.16992,3159.166016
2017/2/3,23129.21094,3140.169922
2017/2/6,23348.24023,3156.983887
2017/2/7,23331.57031,3153.087891
2017/2/8,23485.13086,3166.981934
2017/2/9,23525.14063,3183.178955
2017/2/10,23574.98047,3196.698975
2017/2/13,23710.98047,3216.839111
2017/2/14,23703.00977,3217.927979
2017/2/15,23994.86914,3212.986084
2017/2/16,24107.69922,3229.61792
2017/2/17,24033.74023,3202.075928
2017/2/20,24146.08008,3239.960938
2017/2/21,23963.63086,3253.325928
2017/2/22,24201.96094,3261.218018
2017/2/23,24114.85938,3251.375
2017/2/24,23965.69922,3253.433105
2017/2/27,23925.05078,3228.659912
2017/2/28,23740.73047,3241.73291
2017/3/1,23776.49023,3246.934082
2017/3/2,23728.07031,3230.028076
2017/3/3,23552.7207,3218.312012
2017/3/6,23596.2793,3233.865967
2017/3/7,23681.07031,3242.406006
2017/3/8,23782.26953,3240.665039
2017/3/9,23501.56055,3216.746094
2017/3/10,23568.66992,3212.76001
2017/3/13,23829.66992,3237.023926
2017/3/14,23827.94922,3239.327881
2017/3/15,23792.84961,3241.76001
2017/3/16,24288.2793,3268.935059
2017/3/17,24309.92969,3237.447021
2017/3/20,24501.99023,3250.808105
2017/3/21,24593.11914,3261.611084
2017/3/22,24320.41016,3245.219971
2017/3/23,24327.69922,3248.550049
2017/3/24,24358.26953,3269.445068
2017/3/27,24193.69922,3266.955078
2017/3/28,24345.86914,3252.947998
2017/3/29,24392.05078,3241.313965
2017/3/30,24301.08984,3210.237061
2017/3/31,24111.58984,3222.513916
2017/4/5,24400.80078,3270.304932
2017/4/6,24273.7207,3281.004883
2017/4/7,24267.30078,3286.615967
2017/4/10,24262.17969,3269.393066
2017/4/11,24088.46094,3288.966064
2017/4/12,24313.5,3273.830078
2017/4/13,24261.66016,3275.959961
2017/4/18,23924.53906,3196.712891
2017/4/19,23825.88086,3170.687012
2017/4/20,24056.98047,3172.100098
2017/4/21,24042.01953,3173.150879
2017/4/24,24139.48047,3129.531006
2017/4/25,24455.93945,3134.566895
2017/4/26,24578.42969,3140.846924
2017/4/27,24698.48047,3152.187012
2017/4/28,24615.13086,3154.657959
2017/5/2,24696.13086,3143.711914
2017/5/4,24683.88086,3127.368896
2017/5/5,24476.34961,3103.038086
2017/5/8,24577.91016,3078.613037
2017/5/9,24889.0293,3080.5271
2017/5/10,25015.41992,3052.784912
2017/5/11,25125.55078,3061.5
2017/5/12,25156.33984,3083.512939
2017/5/15,25371.58984,3090.229004
2017/5/16,25335.93945,3112.964111
2017/5/17,25293.63086,3104.441895
2017/5/18,25136.51953,3090.138916
2017/5/19,25174.86914,3090.631104
2017/5/22,25391.33984,3075.676025
2017/5/23,25403.15039,3061.947021
2017/5/24,25428.5,3064.075928
2017/5/25,25630.7793,3107.831055
2017/5/26,25639.26953,3110.059082
2017/5/31,25660.65039,3117.177979
2017/6/1,25809.2207,3102.623047
2017/6/2,25924.05078,3105.540039
2017/6/5,25862.99023,3091.656006
2017/6/6,25997.14063,3102.125977
2017/6/7,25974.16016,3140.324951
2017/6/8,26063.06055,3150.333984
2017/6/9,26030.28906,3158.399902
2017/6/12,25708.03906,3139.876953
2017/6/13,25852.09961,3153.74292
2017/6/14,25875.90039,3130.674072
2017/6/15,25565.33984,3132.486084
2017/6/16,25626.49023,3123.166016
2017/6/19,25924.55078,3144.374023
2017/6/20,25843.03906,3140.013916
2017/6/21,25694.58008,3156.211914
2017/6/22,25674.5293,3147.452881
2017/6/23,25670.05078,3157.873047
2017/6/26,25871.89063,3185.444092
2017/6/27,25839.99023,3191.197021
2017/6/28,25683.5,3173.200928
2017/6/29,25965.41992,3188.062988
2017/6/30,25764.58008,3192.427002
2017/7/3,25784.16992,3195.912109
2017/7/4,25389.00977,3182.803955
2017/7/5,25521.9707,3207.134033
2017/7/6,25465.2207,3212.444092
2017/7/7,25340.84961,3217.957031
2017/7/10,25500.06055,3212.63208
2017/7/11,25877.64063,3203.038086
2017/7/12,26043.64063,3197.543945
2017/7/13,26346.16992,3218.163086
2017/7/14,26389.23047,3222.416992
2017/7/17,26470.58008,3176.465088
2017/7/18,26524.93945,3187.566895
2017/7/19,26672.16016,3230.976074
2017/7/20,26740.21094,3244.86499
2017/7/21,26706.08984,3237.981934
2017/7/24,26846.83008,3250.599121
2017/7/25,26852.05078,3243.688965
2017/7/26,26941.01953,3247.675049
2017/7/27,27131.16992,3249.781006
2017/7/28,26979.39063,3253.23999
2017/7/31,27323.99023,3273.028076
2017/8/1,27540.23047,3292.637939
2017/8/2,27607.38086,3285.056885
2017/8/3,27531.00977,3272.928955
2017/8/4,27562.67969,3262.081055
2017/8/7,27690.35938,3279.457031
2017/8/8,27854.91016,3281.873047
2017/8/9,27757.08984,3275.572998
2017/8/10,27444,3261.749023
2017/8/11,26883.50977,3208.541016
2017/8/14,27250.23047,3237.360107
2017/8/15,27174.96094,3251.261963
2017/8/16,27409.07031,3246.450928
2017/8/17,27344.2207,3268.429932
2017/8/18,27047.57031,3268.724121
2017/8/21,27154.67969,3286.906006
2017/8/22,27401.66992,3290.226074
2017/8/24,27518.59961,3271.511963
2017/8/25,27848.16016,3331.521973
2017/8/28,27863.28906,3362.650879
2017/8/29,27765.00977,3365.226074
2017/8/30,28094.60938,3363.626953
2017/8/31,27970.30078,3360.810059
2017/9/1,27953.16016,3367.118896
2017/9/4,27740.25977,3379.835938
2017/9/5,27741.34961,3384.316895
2017/9/6,27613.75977,3385.388916
2017/9/7,27522.91992,3365.49707
2017/9/8,27668.4707,3365.24292
2017/9/11,27955.13086,3376.418945
2017/9/12,27972.24023,3379.488037
2017/9/13,27894.08008,3384.146973
2017/9/14,27777.19922,3371.426025
2017/9/15,27807.58984,3353.618896
2017/9/18,28159.76953,3362.858887
2017/9/19,28051.41016,3356.844971
2017/9/20,28127.80078,3365.996094
2017/9/21,28110.33008,3357.812012
2017/9/22,27880.5293,3352.529053
2017/9/25,27500.33984,3341.549072
2017/9/26,27513.00977,3343.583008
2017/9/27,27642.42969,3345.271973
2017/9/28,27421.59961,3339.64209
2017/9/29,27554.30078,3348.943115
2017/10/9,28326.58984,3374.37793
2017/10/10,28490.83008,3382.988037
2017/10/11,28389.57031,3388.283936
2017/10/12,28459.0293,3386.100098
2017/10/13,28476.42969,3390.522949
2017/10/16,28692.80078,3378.469971
2017/10/17,28697.49023,3372.041016
2017/10/18,28711.75977,3381.793945
2017/10/19,28159.08984,3370.172119
2017/10/20,28487.24023,3378.647949
2017/10/23,28305.88086,3380.698975
2017/10/24,28154.9707,3388.248047
2017/10/25,28302.89063,3396.897949
2017/10/26,28202.38086,3407.566895
2017/10/27,28438.84961,3416.812012
2017/10/30,28336.18945,3390.336914
2017/10/31,28245.53906,3393.342041
2017/11/1,28594.06055,3395.913086
2017/11/2,28518.64063,3383.310059
2017/11/3,28603.60938,3371.743896
2017/11/6,28596.80078,3388.174072
2017/11/7,28994.33984,3413.574951
2017/11/8,28907.59961,3415.459961
2017/11/9,29136.57031,3427.794922
2017/11/10,29120.91992,3432.673096
2017/11/13,29182.17969,3447.835938
2017/11/14,29152.11914,3429.548096
2017/11/15,28851.68945,3402.524902
2017/11/16,29018.75977,3399.25
2017/11/17,29199.03906,3382.907959
2017/11/20,29260.31055,3392.398926
2017/11/21,29818.07031,3410.498047
2017/11/22,30003.49023,3430.464111
2017/11/23,29707.93945,3352.989014
2017/11/24,29866.32031,3353.821045
2017/11/27,29686.18945,3322.22998
2017/11/28,29680.84961,3333.656982
2017/11/29,29623.83008,3337.862061
2017/11/30,29177.34961,3317.187988
2017/12/1,29074.24023,3317.616943
2017/12/4,29138.2793,3309.61792
2017/12/5,28842.80078,3303.675049
2017/12/6,28224.80078,3293.965088
2017/12/7,28303.18945,3272.053955
2017/12/8,28639.84961,3289.991943
2017/12/11,28965.28906,3322.196045
2017/12/12,28793.88086,3280.813965
2017/12/13,29222.09961,3303.037109
2017/12/14,29166.38086,3292.438965
2017/12/15,28848.10938,3266.136963
2017/12/18,29050.41016,3267.922119
2017/12/19,29253.66016,3296.538086
2017/12/20,29234.08984,3287.605957
2017/12/21,29367.06055,3300.059082
2017/12/22,29578.00977,3297.062988
2017/12/27,29597.66016,3275.782959
2017/12/28,29863.71094,3296.38501
2017/12/29,29919.15039,3307.172119
2018/1/2,30515.31055,3348.325928
2018/1/3,30560.94922,3369.10791
2018/1/4,30736.48047,3385.709961
2018/1/5,30814.64063,3391.75
2018/1/8,30899.5293,3409.47998
2018/1/9,31011.41016,3413.899902
2018/1/10,31073.7207,3421.833984
2018/1/11,31120.39063,3425.344971
2018/1/12,31412.53906,3428.940918
2018/1/15,31338.86914,3410.488037
2018/1/16,31904.75,3436.593994
2018/1/17,31983.41016,3444.670898
2018/1/18,32121.93945,3474.753906
2018/1/19,32254.89063,3487.864014
2018/1/22,32393.41016,3501.362061
2018/1/23,32930.69922,3546.504883
2018/1/24,32958.69141,3559.465088
2018/1/25,32654.44922,3548.306885
2018/1/26,33154.12109,3558.128906
2018/1/29,32966.89063,3523.000977
2018/1/30,32607.28906,3488.009033
2018/1/31,32887.26953,3480.833008
2018/2/1,32642.08984,3446.97998
2018/2/2,32601.7793,3462.081055
2018/2/5,32245.2207,3487.49707
2018/2/6,30595.41992,3370.6521
2018/2/7,30323.19922,3309.26001
2018/2/8,30451.26953,3262.050049
2018/2/9,29507.41992,3129.851074
2018/2/12,29459.63086,3154.125
2018/2/13,29839.5293,3184.958984
2018/2/14,30515.59961,3199.158936
2018/2/22,30965.67969,3268.559082
2018/2/23,31267.16992,3289.023926
2018/2/26,31498.59961,3329.573975
2018/2/27,31268.66016,3292.068115
2018/2/28,30844.7207,3259.407959
2018/3/1,31044.25,3273.754883
2018/3/2,30583.44922,3254.528076
2018/3/5,29886.39063,3256.926025
2018/3/6,30510.73047,3289.64209
2018/3/7,30196.91992,3271.667969
2018/3/8,30654.51953,3288.406006
2018/3/9,30996.21094,3307.166016
2018/3/12,31594.33008,3326.698975
2018/3/13,31601.44922,3310.239014
2018/3/14,31435.00977,3291.38208
2018/3/15,31541.09961,3291.112061
2018/3/16,31501.9707,3269.88208
2018/3/19,31513.75977,3279.251953
2018/3/20,31549.92969,3290.639893
2018/3/21,31414.51953,3280.951904
2018/3/22,31071.05078,3263.47998
2018/3/23,30309.28906,3152.760986
2018/3/26,30548.76953,3133.721924
2018/3/27,30790.83008,3166.648926
2018/3/28,30022.5293,3122.290039
2018/3/29,30093.38086,3160.531006
2018/4/3,30180.09961,3136.633057
2018/4/4,29518.68945,3131.111084
2018/4/9,30229.58008,3138.293945
2018/4/10,30728.74023,3190.322021
2018/4/11,30897.71094,3208.082031
2018/4/12,30831.2793,3180.157959
2018/4/13,30808.38086,3159.052002
2018/4/16,30315.58984,3110.648926
2018/4/17,30062.75,3066.797119
2018/4/18,30284.25,3091.398926
2018/4/19,30708.43945,3117.375977
2018/4/20,30418.33008,3071.542969
2018/4/23,30254.40039,3068.011963
2018/4/24,30636.24023,3128.927002
2018/4/25,30328.15039,3117.974121
2018/4/26,30007.67969,3075.030029
2018/4/27,30280.66992,3082.231934
2018/5/2,30723.88086,3081.177002
2018/5/3,30313.36914,3100.858887
2018/5/4,29926.5,3091.032959
2018/5/7,29994.25977,3136.64502
2018/5/8,30402.81055,3161.498047
2018/5/9,30536.14063,3159.149902
2018/5/10,30809.2207,3174.413086
2018/5/11,31122.06055,3163.262939
2018/5/14,31541.08008,3174.031982
2018/5/15,31152.0293,3192.11792
2018/5/16,31110.19922,3169.564941
2018/5/17,30942.15039,3154.282959
2018/5/18,31047.91016,3193.302979
2018/5/21,31234.34961,3213.840088
2018/5/23,30665.64063,3168.964111
2018/5/24,30760.41016,3154.650879
2018/5/25,30588.03906,3141.302979
2018/5/28,30792.25977,3135.082031
2018/5/29,30484.58008,3120.460938
2018/5/30,30056.78906,3041.443115
2018/5/31,30468.56055,3095.474121
2018/6/1,30492.91016,3075.136963
2018/6/4,30997.98047,3091.190918
2018/6/5,31093.44922,3114.206055
2018/6/6,31259.09961,3115.179932
2018/6/7,31512.63086,3109.499023
2018/6/8,30958.21094,3067.147949
2018/6/11,31063.69922,3052.782959
2018/6/12,31103.06055,3079.802002
2018/6/13,30725.15039,3049.797119
2018/6/14,30440.16992,3044.159912
2018/6/15,30309.49023,3021.900879
2018/6/19,29468.15039,2907.822021
2018/6/20,29696.16992,2915.730957
2018/6/21,29296.05078,2875.810059
2018/6/22,29338.69922,2889.76001
2018/6/25,28961.39063,2859.335938
2018/6/26,28881.40039,2844.508057
2018/6/27,28356.25977,2813.177979
2018/6/28,28497.32031,2786.896973
2018/6/29,28955.10938,2847.417969
2018/7/3,28545.57031,2786.887939
2018/7/4,28241.66992,2759.125977
2018/7/5,28182.08984,2733.88208
2018/7/6,28315.61914,2747.229004
2018/7/9,28688.5,2815.110107
2018/7/10,28682.25,2827.625
2018/7/11,28311.68945,2777.770996
2018/7/12,28480.83008,2837.658936
2018/7/13,28525.43945,2831.184082
2018/7/16,28539.66016,2814.041992
2018/7/17,28181.67969,2798.125977
2018/7/18,28117.41992,2787.25708
2018/7/19,28010.85938,2772.544922
2018/7/20,28224.48047,2829.270996
2018/7/23,28256.11914,2859.541992
2018/7/24,28662.57031,2905.562012
2018/7/25,28920.90039,2903.646973
2018/7/26,28781.14063,2882.225098
2018/7/27,28804.2793,2873.593994
2018/7/30,28733.13086,2869.050049
2018/7/31,28583.00977,2876.400879
2018/8/1,28340.74023,2824.533936
2018/8/2,27714.56055,2768.023926
2018/8/3,27676.32031,2740.443115
2018/8/6,27819.56055,2705.156982
2018/8/7,28248.88086,2779.374023
2018/8/8,28359.14063,2744.070068
2018/8/9,28607.30078,2794.38208
2018/8/10,28366.61914,2795.310059
2018/8/13,27936.57031,2785.87207
2018/8/14,27752.92969,2780.965088
2018/8/15,27323.58984,2723.258057
2018/8/16,27100.06055,2705.191895
2018/8/17,27213.41016,2668.966064
2018/8/20,27598.01953,2698.466064
2018/8/21,27752.78906,2733.825928
2018/8/22,27927.58008,2714.60791
2018/8/23,27790.46094,2724.624023
2018/8/24,27671.86914,2729.430908
2018/8/27,28271.26953,2780.898926
2018/8/28,28351.61914,2777.980957
2018/8/29,28416.43945,2769.294922
2018/8/30,28164.05078,2737.737061
2018/8/31,27888.55078,2725.25
2018/9/3,27712.53906,2720.733887
2018/9/4,27973.33984,2750.580078
2018/9/5,27243.84961,2704.336914
2018/9/6,26974.82031,2691.593018
2018/9/7,26973.4707,2702.301025
2018/9/10,26613.41992,2669.485107
2018/9/11,26422.55078,2664.800049
2018/9/12,26345.03906,2656.110107
2018/9/13,27014.49023,2686.577881
2018/9/14,27286.41016,2681.643066
2018/9/17,26932.84961,2651.789063
2018/9/18,27084.66016,2699.949951
2018/9/19,27407.36914,2730.850098
2018/9/20,27477.66992,2729.243896
2018/9/21,27953.58008,2797.485107
2018/9/26,27816.86914,2806.812988
2018/9/27,27715.66992,2791.774902
2018/9/28,27788.51953,2821.350098
2018/10/8,26202.57031,2716.51001
2018/10/9,26172.91016,2721.012939
2018/10/10,26193.07031,2725.836914
2018/10/11,25266.36914,2583.458008
2018/10/12,25801.49023,2606.913086
2018/10/15,25445.06055,2568.0979
2018/10/16,25462.25977,2546.330078
2018/10/18,25454.55078,2486.418945
2018/10/19,25561.40039,2550.465088
2018/10/22,26153.15039,2654.875977
2018/10/23,25346.55078,2594.825928
2018/10/24,25249.7793,2603.294922
2018/10/25,24994.46094,2603.800049
2018/10/26,24717.63086,2598.846924
2018/10/29,24812.03906,2542.103027
2018/10/30,24585.5293,2568.048096
2018/10/31,24979.68945,2602.782959
2018/11/1,25416,2606.237061
2018/11/2,26486.34961,2676.476074
2018/11/5,25934.39063,2665.430908
2018/11/6,26120.96094,2659.355957
2018/11/7,26147.68945,2641.342041
2018/11/8,26227.7207,2635.63208
2018/11/9,25601.91992,2598.87207
2018/11/12,25633.17969,2630.52002
2018/11/13,25792.86914,2654.879883
2018/11/14,25654.42969,2632.24292
2018/11/15,26103.33984,2668.169922
2018/11/16,26183.5293,2679.110107
2018/11/19,26372,2703.511963
2018/11/20,25840.33984,2645.85498
2018/11/21,25971.4707,2651.504883
2018/11/22,26019.41016,2645.434082
2018/11/23,25927.67969,2579.48291
2018/11/26,26376.17969,2575.810059
2018/11/27,26331.96094,2574.678955
2018/11/28,26682.56055,2601.737061
2018/11/29,26451.0293,2567.443115
2018/11/30,26506.75,2588.187988
2018/12/3,27182.03906,2654.798096
2018/12/4,27260.43945,2665.958008
2018/12/5,26819.67969,2649.804932
2018/12/6,26156.38086,2605.180908
2018/12/7,26063.75977,2605.887939
2018/12/10,25752.38086,2584.582031
2018/12/11,25771.66992,2594.087891
2018/12/12,26186.71094,2602.153076
2018/12/13,26524.34961,2634.049072
2018/12/14,26094.78906,2593.740967
2018/12/17,26087.98047,2597.974121
2018/12/18,25814.25,2576.649902
2018/12/19,25865.39063,2549.562988
2018/12/20,25623.5293,2536.268066
2018/12/21,25753.41992,2516.250977
2018/12/24,25651.38086,2527.00708
2018/12/27,25478.88086,2483.085938
2018/12/28,25504.19922,2493.895996
2019/1/2,25130.34961,2465.291016
2019/1/3,25064.35938,2464.363037
2019/1/4,25626.0293,2514.86792
2019/1/7,25835.69922,2533.089111
2019/1/8,25875.44922,2526.461914
2019/1/9,26462.32031,2544.344971
2019/1/10,26521.42969,2535.099121
2019/1/11,26667.26953,2553.831055
2019/1/14,26298.33008,2535.764893
2019/1/15,26830.28906,2570.344971
2019/1/16,26902.09961,2570.422119
2019/1/17,26755.63086,2559.636963
2019/1/18,27090.81055,2596.006104
2019/1/21,27196.53906,2610.509033
2019/1/22,27005.44922,2579.704102
2019/1/23,27008.19922,2581.003906
2019/1/24,27120.98047,2591.694092
2019/1/25,27569.18945,2601.7229
2019/1/28,27576.96094,2596.977051
2019/1/29,27531.67969,2594.253906
2019/1/30,27642.84961,2575.575928
2019/1/31,27942.4707,2584.572021
2019/2/1,27930.74023,2618.231934
2019/2/11,28143.83984,2653.895996
2019/2/12,28171.33008,2671.894043
2019/2/13,28497.58984,2721.068115
2019/2/14,28432.05078,2719.699951
2019/2/15,27900.83984,2682.38501
2019/2/18,28347.00977,2754.356934
2019/2/19,28228.13086,2755.645996
2019/2/20,28514.05078,2761.218994
2019/2/21,28629.91992,2751.801025
2019/2/22,28816.30078,2804.226074
2019/2/25,28959.30078,2961.282959
2019/2/26,28772.06055,2941.516113
2019/2/27,28757.43945,2953.823975
2019/2/28,28633.17969,2940.954102
2019/3/1,28812.16992,2994.004883
2019/3/4,28959.58984,3027.575928
2019/3/5,28961.59961,3054.24707
2019/3/6,29037.59961,3102.099121
2019/3/7,28779.44922,3106.417969
2019/3/8,28228.41992,2969.861084
2019/3/11,28503.30078,3026.99292
2019/3/12,28920.86914,3060.306885
2019/3/13,28807.44922,3026.950928
2019/3/14,28851.39063,2990.685059
2019/3/15,29012.25977,3021.750977
2019/3/18,29409.00977,3096.417969
2019/3/19,29466.2793,3090.975098
2019/3/20,29320.9707,3090.639893
2019/3/21,29071.56055,3101.455078
2019/3/22,29113.35938,3104.148926
2019/3/25,28523.34961,3043.031006
2019/3/26,28566.91016,2997.094971
2019/3/27,28728.25,3022.719971
2019/3/28,28775.21094,2994.943115
2019/3/29,29051.35938,3090.758057
2019/4/1,29562.01953,3170.361084
2019/4/2,29624.66992,3176.822998
2019/4/3,29986.39063,3216.294922
2019/4/4,29936.32031,3246.571045
2019/4/8,30077.15039,3244.810059
2019/4/9,30157.49023,3239.664063
2019/4/10,30119.56055,3241.929932
2019/4/11,29839.44922,3189.961914
2019/4/12,29909.75977,3188.625977
2019/4/15,29810.7207,3177.787109
2019/4/16,30129.86914,3253.5979
2019/4/17,30124.67969,3263.11792
2019/4/18,29963.25977,3250.200928
2019/4/23,29963.24023,3198.593994
2019/4/24,29805.83008,3201.614014
2019/4/25,29549.80078,3123.825928
2019/4/26,29605.00977,3086.398926
2019/5/6,29209.82031,2906.464111
2019/5/7,29363.01953,2926.391113
2019/5/8,29003.19922,2893.75708
2019/5/9,28311.07031,2850.954102
2019/5/10,28550.24023,2939.210938
2019/5/14,28122.01953,2883.611084
2019/5/15,28268.71094,2938.677979
2019/5/16,28275.07031,2955.710938
2019/5/17,27946.46094,2882.295898
2019/5/20,27787.60938,2870.60498
2019/5/21,27657.24023,2905.968994
2019/5/22,27705.93945,2891.705078
2019/5/23,27267.13086,2852.514893
2019/5/24,27353.92969,2852.995117
2019/5/27,27288.08984,2892.37793
2019/5/28,27390.81055,2909.910889
2019/5/29,27235.71094,2914.696045
2019/5/30,27114.88086,2905.804932
